"id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"226070",2022-04-02 03:00:00,-39.2512581913431,-3.17771636519199,-4369.43007485562,-351.556374102874,0.564493447170483,0.741156096164226,3.6662632905315,1.13774682751266,0.975065768143278
"226070",2022-04-02 09:00:00,-39.384972353477,-3.14644071244432,-4384.31506729621,-348.092747560643,0.213310730075209,0.188967242600296,2.63849692958824,1.05928163530215,0.933298455529505
"226070",2022-04-02 15:00:00,-39.4243833880858,-3.12407401930592,-4388.70228360051,-345.615809649252,0.144658380062762,0.171865709863378,2.72449177036906,1.13874102301873,0.938456471574328
"226070",2022-04-02 21:00:00,-39.4804265607953,-3.08375162418406,-4394.94098104896,-341.150551757811,0.119776409895107,0.140275497743337,2.80538582640919,1.29258609139613,0.942966171066826
"226070",2022-04-03 03:00:00,-39.5212434242166,-3.04349188173169,-4399.4846935008,-336.69240310878,0.122414709515367,0.143765272464085,2.81449494394311,1.51473505449642,0.943454096089015
"226070",2022-04-03 09:00:00,-39.5230430127532,-3.03477048646723,-4399.68502278034,-335.726664740374,0.292960759956012,0.320948924703212,3.31963601289227,1.16375736936941,0.965096332491844
"226070",2022-04-03 15:00:00,-39.6069816729823,-2.9990248417067,-4409.0290316949,-331.768556883389,0.115529475017832,0.134288895872061,3.19853832091128,1.34351593656343,0.960779234567013
"226070",2022-04-03 21:00:00,-39.6789637744346,-2.93336312769983,-4417.04204257481,-324.498189307351,0.101799501240005,0.104539712366888,3.60679575288646,1.29908257865728,0.973578380825799
"226070",2022-04-04 03:00:00,-39.763322717855,-2.79688052048932,-4426.43283720022,-309.387579081045,0.219312932812468,0.248786131363017,3.69390141840196,1.38398979732802,0.975728970551521
"226070",2022-04-04 09:00:00,-39.9028770800603,-2.72840500515989,-4441.96795773889,-301.807020037581,0.561111327075917,0.428549527750488,3.75573705084098,1.47131134022697,0.977151071640009
"226070",2022-04-04 15:00:00,-40.0187826418051,-2.68366225451702,-4454.87050585244,-296.854025795704,0.729780555845718,0.796605807904798,3.77791351079767,1.54660908105699,0.977640997997357
"226070",2022-04-04 21:00:00,-40.1066571770215,-2.6735100259308,-4464.65265436642,-295.730206184461,0.307690566387964,0.203580490168781,3.99319601975314,1.44509147727604,0.98189321837055
"226070",2022-04-05 03:00:00,-40.2242116983942,-2.65361483831031,-4477.73876382608,-293.527899100157,0.118041776542347,0.13813259064051,3.93667282354621,1.49595505283413,0.980860440644916
"226070",2022-04-05 09:00:00,-40.3275960377211,-2.68795951383619,-4489.24745583595,-297.329721664897,0.403485713054429,0.272881989978678,3.80360698113316,1.68219589620497,0.978195794420956
"226070",2022-04-05 15:00:00,-40.4017393398442,-2.66515113461276,-4497.50105047403,-294.804910414235,0.17408307780578,0.210890324333709,3.9005497617673,1.61170536110927,0.980170382478818
"226070",2022-04-05 21:00:00,-40.494950698189,-2.64871636194962,-4507.87729142112,-292.98566549251,0.137009494989862,0.168510537835875,4.06155369245534,1.40310701192085,0.983069343579582
"226070",2022-04-06 03:00:00,-40.6010931213051,-2.61904144734697,-4519.69301191397,-289.700866722391,0.101626931855466,0.110224154131144,4.07045723089548,1.34805537524608,0.983216898543561
"226070",2022-04-06 09:00:00,-40.7282726088431,-2.62305312504272,-4533.85056770605,-290.14492584615,0.157294318478638,0.183595769934655,3.76014328571,1.35920690182281,0.977249242449252
"226070",2022-04-06 15:00:00,-40.8114189984488,-2.64445183762471,-4543.10638145825,-292.513608556748,0.124701799387906,0.144990483148688,3.71201191719503,1.31978164338985,0.976154187259372
"226070",2022-04-06 21:00:00,-40.8830791884309,-2.66824555504375,-4551.08355731721,-295.147449611517,0.101030665571602,0.105975349656947,3.65313080954139,1.22717106219052,0.974744484686601
"226070",2022-04-07 03:00:00,-40.9737150241127,-2.67911903484013,-4561.17309239293,-296.351104572366,0.140145316694319,0.167382807198785,3.45635397689853,1.18689502716794,0.969420065896984
"226070",2022-04-07 09:00:00,-41.0708338712379,-2.70063567638713,-4571.98431300134,-298.732951084425,0.123722497831492,0.14846764668976,2.99308462036864,1.07573861472985,0.952260733484862
"226070",2022-04-07 15:00:00,-41.1350737221669,-2.7169668999282,-4579.13546049538,-300.540811361793,0.421271262942413,0.531490295512345,2.710103613363,1.3324258770056,0.937620209090433
"226070",2022-04-07 21:00:00,-41.1904754514748,-2.73611755671576,-4585.30275279102,-302.660813412855,0.309719820387626,0.404924202587495,2.71330498421884,1.06441224839197,0.937807190520319
"226070",2022-04-08 03:00:00,-41.2316410884835,-2.76589642401524,-4589.885290541,-305.957440136171,0.119451489516108,0.13912857797055,2.51635315484121,0.857018124688953,0.92528031487326
"226070",2022-04-08 09:00:00,-41.2816919247186,-2.78183103859547,-4595.45692414447,-307.721493145469,0.320126106307647,0.385874145365447,1.95276449330412,0.96489978500265,0.875747768924962
"226070",2022-04-08 15:00:00,-41.3091676820135,-2.734522329639,-4598.51551145569,-302.484218440682,0.175580792519135,0.214367484101626,2.04569147013775,0.937054678689325,0.885511541287883
"226070",2022-04-08 21:00:00,-41.3365057413966,-2.70917548976835,-4601.5587703055,-299.678302118161,0.103591750037749,0.118587195913817,2.02022905783374,0.502196863034847,0.882904692115628
"226070",2022-04-09 03:00:00,-41.3366250791086,-2.6976586007103,-4601.57205491883,-298.40339259021,0.114566600984505,0.121768497558296,-0.430943990976129,0.321173560664508,0.393900937783085
"226070",2022-04-09 09:00:00,-41.4107224374848,-2.65358298254207,-4609.8205351224,-293.524372839888,0.0959657282123797,0.100561027745596,0.934723449176194,0.339545212427807,0.718032587584574
"226070",2022-04-09 15:00:00,-41.5263588823592,-2.66033513514011,-4622.69312528296,-294.271801465525,0.316092314640331,0.355758449708397,2.06629253419759,0.570090089218577,0.887583565515455
"226070",2022-04-09 21:00:00,-41.5650300940369,-2.66750359256897,-4626.99798487528,-295.065317437665,0.100396517285406,0.104060811019713,0.90069957791512,0.695864410268677,0.711093244882857
"226070",2022-04-10 03:00:00,-41.5963220863586,-2.69711387567269,-4630.48139352643,-298.343092309287,0.157653527315627,0.189383978932755,1.17164925660563,0.871334363488967,0.763442997221359
"226070",2022-04-10 09:00:00,-41.6050608091904,-2.6982789784503,-4631.45418370226,-298.472067550197,0.0985239909919382,0.125080432745769,2.07611240624555,0.766661944718709,0.888559659451853
"226070",2022-04-10 15:00:00,-41.6446564811596,-2.68358879549808,-4635.86195374349,-296.845894080598,0.117992738914451,0.13365731817241,1.83095255978527,1.2308260457073,0.861875164701887
"226070",2022-04-10 21:00:00,-41.6563768848428,-2.67744742602215,-4637.16666311339,-296.166062807126,0.114016658454816,0.130799769775897,1.67568348024041,1.74890001336191,0.842332106363073
"226070",2022-04-11 03:00:00,-41.6576281973748,-2.68130341617521,-4637.30595858728,-296.592909005827,0.147524886969649,0.177522413292862,1.64062579486746,1.94173867845362,0.837620071445378
"226070",2022-04-11 09:00:00,-41.6591439431767,-2.67659640393848,-4637.47469063812,-296.071857474737,0.151255075148619,0.179774467191889,1.66549218023347,2.06466293642619,0.840973885946561
"226070",2022-04-11 15:00:00,-41.6543580599808,-2.67694689497334,-4636.94192855776,-296.110655666039,0.142416244676513,0.158116669558825,1.72118014259493,2.13819790831993,0.848280783716222
"226070",2022-04-11 21:00:00,-41.6540638907011,-2.67833570719899,-4636.90918178334,-296.26439266873,0.0946073350691272,0.0969853644554754,1.80510577163109,2.17196664690692,0.858769321508953
"226070",2022-04-12 03:00:00,-41.6557962706037,-2.67998693109881,-4637.10202943195,-296.447178021352,0.10543791771719,0.114495415277588,1.97269492335181,2.05628624287779,0.877900280041644
"226070",2022-04-12 09:00:00,-41.6566344318795,-2.67838577998948,-4637.19533311837,-296.269935567306,0.11677997500621,0.122661401529629,2.2024355066419,1.71309107551178,0.900468007077779
"226070",2022-04-12 15:00:00,-41.6429733756282,-2.64788211457912,-4635.67459129278,-292.893319247143,0.103368596836148,0.105082166186435,2.15951561439181,1.68926752734921,0.896554633106504
"226070",2022-04-12 21:00:00,-41.6362102755525,-2.6833083450551,-4634.92172643616,-296.814848978141,0.373743275221973,0.350022640732312,2.19857865393959,1.4263663767681,0.900121800904591
"226070",2022-04-13 03:00:00,-41.6434986862052,-2.68922527373494,-4635.73306859872,-297.469838446465,0.153382864148412,0.181219597704619,2.18413912855777,1.5298669216368,0.898816129914081
